index,NOS Title,One_suite,supersuite,hierarchical
semae3351.pdf,identifying and interpreting the requirements for providing continuing airworthiness certification activities,aeronautical engineering suite 3,engineering,24
semae3352.pdf,"identifying, monitoring and resolving aircraft maintenance programme problems",aeronautical engineering suite 3,engineering,24
semae3353.pdf,preparing aircraft maintenance programmes,aeronautical engineering suite 3,engineering,24
semae3354.pdf,monitoring continuing airworthiness compliance with regulatory requirements ,aeronautical engineering suite 3,engineering,24
semae3355.pdf,contributing to making decisions in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,73
semae3356.pdf,negotiating in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,72
semae3357.pdf,leading a team in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,118
semae3358.pdf,"producing, maintaining and controlling continuing airworthiness documentation",aeronautical engineering suite 3,engineering,24
semae3359.pdf,implementing approved continuing airworthiness maintenance programmes ,aeronautical engineering suite 3,engineering,24
semae3360.pdf,developing working relationships in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,116
semae3361.pdf,supporting the management and development of systems and procedures in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,24
semaer2_02.pdf,using and interpreting engineering data and documents,aeronautical engineering suite 2,engineering,30
semaer2_04.pdf,reinstating the work area on completion of aircraft engineering activities,aeronautical engineering suite 2,engineering,24
semaer2_06.pdf,carrying out aircraft routine servicing,aeronautical engineering suite 2,engineering,24
semaer2_07.pdf,carry out maintenance on aircraft mechanical systems by component replacement,aeronautical engineering suite 2,engineering,24
semaer2_08.pdf,carrying out maintenance on aircraft electrical/electronic systems by component replacement,aeronautical engineering suite 2,engineering,24
semaer2_09.pdf,servicing aircrew protective helmets and electrical headsets,aeronautical engineering suite 2,engineering,35
semaer2_10.pdf,"servicing aircrew nuclear, biological and chemical (nbc) respirators and equipment",aeronautical engineering suite 2,engineering,35
semaer2_11.pdf,servicing aircrew life preserver equipment,aeronautical engineering suite 2,engineering,35
semaer2_12.pdf,servicing parachute assemblies,aeronautical engineering suite 2,engineering,35
semaer2_13.pdf,drilling and finishing holes in aircraft components,aeronautical engineering suite 2,engineering,60
semaer2_15.pdf,assembling aircraft airframe ancillary components,aeronautical engineering suite 2,engineering,46
semaer2_16.pdf,producing aircraft cableforms and looms,aeronautical engineering suite 2,engineering,40
semaer2_17.pdf,assembling aircraft electrical components,aeronautical engineering suite 2,engineering,40
semaer2_18.pdf,making modifications to aircraft cableforms and looms,aeronautical engineering suite 2,engineering,40
semaer2_19.pdf,producing aircraft components using wet lay-up techniques,aeronautical engineering suite 2,engineering,69
semaer2_20.pdf,producing aircraft components using pre-preg laminating techniques,aeronautical engineering suite 2,engineering,69
semaer2_21.pdf,producing aircraft components using resin infusion techniques,aeronautical engineering suite 2,engineering,69
semaer2_22.pdf,producing aircraft components by acrylic moulding,aeronautical engineering suite 2,engineering,69
semaer2_23.pdf,producing aircraft components by vacuum forming,aeronautical engineering suite 2,engineering,23
semaer2_24.pdf,producing aircraft components by injection moulding,aeronautical engineering suite 2,engineering,69
semaer2_25.pdf,assembling aircraft composite components,aeronautical engineering suite 2,engineering,46
semaer2_26.pdf,carrying out trimming operations on aircraft composite components,aeronautical engineering suite 2,engineering,69
semaer2_27.pdf,carrying out bonding operations on aircraft composite components,aeronautical engineering suite 2,engineering,69
semaer2_28.pdf,carrying out repairs to aircraft composite mouldings,aeronautical engineering suite 2,engineering,68
semaer2_29.pdf,checking aircraft composite mouldings for defects,aeronautical engineering suite 2,engineering,69
semaer2_39.pdf,moving materials and components in an aircraft environment,aeronautical engineering suite 2,engineering,139
semaer2_40.pdf,positioning and securing aircraft access structures,aeronautical engineering suite 2,engineering,138
semaer2_41.pdf,dismantling and removing aircraft access structures,aeronautical engineering suite 2,engineering,138
semaut3004.pdf,assembling sub-assembly units to vehicles,automotive engineering suite 3,engineering,46
semaut3005.pdf,assembling power plant units,automotive engineering suite 3,engineering,46
semaut3006.pdf,assembling the rear axle sub-assembly,automotive engineering suite 3,engineering,46
semaut3007.pdf,assembling the front suspension sub-assembly,automotive engineering suite 3,engineering,46
semaut3008.pdf,assembling braking systems to vehicles,automotive engineering suite 3,engineering,46
semaut3009.pdf,assembling vehicle body sub-assemblies,automotive engineering suite 3,engineering,46
semaut3010.pdf,assembling body sub-assemblies to produce a vehicle,automotive engineering suite 3,engineering,46
semaut3011.pdf,preparing vehicle body surfaces for finishing,automotive engineering suite 3,engineering,65
semaut3012.pdf,spraying vehicle body surfaces,automotive engineering suite 3,engineering,67
semaut3013.pdf,assembling and fitting wiring looms to vehicles,automotive engineering suite 3,engineering,40
semaut3014.pdf,assembling electrical and electronic equipment to vehicles,automotive engineering suite 3,engineering,46
semaut3015.pdf,diagnosing and rectifying faults in vehicle electrical and electronic systems,automotive engineering suite 3,engineering,20
semaut3016.pdf,trimming of body components for vehicles,automotive engineering suite 3,engineering,46
semaut3017.pdf,machining and hand sewing of vehicle trim components,automotive engineering suite 3,engineering,46
semaut3018.pdf,assembling trim components to vehicles,automotive engineering suite 3,engineering,46
semaut3019.pdf,making vehicle trim prototypes and patterns,automotive engineering suite 3,engineering,25
semaut3020.pdf,producing and assembling substrates for vehicle components,automotive engineering suite 3,engineering,46
semaut3021.pdf,veneering and finishing vehicle components,automotive engineering suite 3,engineering,46
semaut3022.pdf,lacquering and polishing veneered vehicle components,automotive engineering suite 3,engineering,67
semaut3023.pdf,manufacturing vehicle composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,69
semaut3024.pdf,manufacturing vehicle composite mouldings using pre-preg laminating techniques,automotive engineering suite 3,engineering,69
semaut3025.pdf,manufacturing vehicle components by resin casting,automotive engineering suite 3,engineering,71
semaut3026.pdf,manufacturing vehicle components by vacuum forming,automotive engineering suite 3,engineering,23
semaut3027.pdf,manufacturing vehicle components by acrylic moulding,automotive engineering suite 3,engineering,69
semaut3028.pdf,assembling composite vehicle components,automotive engineering suite 3,engineering,46
semaut3029.pdf,bonding vehicle composite components,automotive engineering suite 3,engineering,69
semaut3030.pdf,trimming vehicle composite mouldings using hand tools,automotive engineering suite 3,engineering,69
semaut3031.pdf,repairing defects in vehicle composite mouldings,automotive engineering suite 3,engineering,68
semaut3032.pdf,applying finishes to vehicle composite mouldings,automotive engineering suite 3,engineering,67
semaut3033.pdf,marking out components for experimental vehicle engineering,automotive engineering suite 3,engineering,59
semaut3034.pdf,using hand fitting techniques to produce components for experimental vehicle engineering,automotive engineering suite 3,engineering,59
semaut3035.pdf,assembling and disassembling mechanical equipment on experimental vehicles,automotive engineering suite 3,engineering,46
semaut3036.pdf,assembling and disassembling electrical and electronic equipment on experimental vehicles,automotive engineering suite 3,engineering,46
semaut3037.pdf,fabricating structural components for experimental vehicle engineering,automotive engineering suite 3,engineering,61
semaut3038.pdf,machining components for experimental vehicle engineering,automotive engineering suite 3,engineering,61
semaut3039.pdf,cutting and shaping sheet metal for experimental vehicle engineering,automotive engineering suite 3,engineering,61
semaut3040.pdf,assembling structures for experimental vehicle engineering using mechanical fasteners,automotive engineering suite 3,engineering,45
semaut3042.pdf,assembling components for experimental vehicle engineering by resistance spot welding,automotive engineering suite 3,engineering,57
semaut3043.pdf,assembling components for experimental vehicle engineering by manual torch brazing and soldering,automotive engineering suite 3,engineering,56
semaut3044.pdf,carrying out fault diagnosis on experimental vehicles,automotive engineering suite 3,engineering,20
semaut3045.pdf,conducting and monitoring static tests on vehicles,automotive engineering suite 3,engineering,54
semaut3046.pdf,conducting and monitoring road tests on vehicles,automotive engineering suite 3,engineering,54
semaut3047.pdf,producing commercial and passenger carrying vehicle body sub-assemblies,automotive engineering suite 3,engineering,46
semaut3048.pdf,assembling commercial and passenger carrying vehicle body sub-assemblies to produce a vehicle,automotive engineering suite 3,engineering,46
semaut3049.pdf,repairing and refurbishing commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,68
semaut3050.pdf,fitting ancillary units to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,46
semaut3051.pdf,fitting internal and external trim and fitments to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,46
semaut3052.pdf,fitting pipework systems to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,63
semaut3053.pdf,fitting electrical and electronic components to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,46
semaut3054.pdf,modifying commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,38
semaut3055.pdf,joining components for commercial and passenger carrying vehicles using a manual welding process,automotive engineering suite 3,engineering,57
semaut3056.pdf,assembling components for commercial and passenger carrying vehicles by resistance spot welding,automotive engineering suite 3,engineering,57
semaut3057.pdf,machining components for commercial and passenger carrying vehicle applications,automotive engineering suite 3,engineering,61
semaut3058.pdf,setting up motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3059.pdf,carrying out motorsport vehicle inspections during a competition,automotive engineering suite 3,engineering,54
semaut3060.pdf,removing and refitting motorsport engines and ancillary components,automotive engineering suite 3,engineering,54
semaut3061.pdf,removing and refitting transmissions on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3062.pdf,removing and refitting suspension systems on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3063.pdf,removing and refitting braking systems on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3064.pdf,removing and refitting steering systems on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3065.pdf,removing and refitting chassis sub-assemblies and components on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3066.pdf,removing and refitting fuel systems on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3067.pdf,carrying out fault diagnosis and rectification activities on motorsport vehicles during a competition,automotive engineering suite 3,engineering,54
semaut3068.pdf,"removing, fitting and trimming bodywork to motorsport vehicles",automotive engineering suite 3,engineering,54
semaut3069.pdf,removing and refitting electrical/electronic equipment on motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3070.pdf,restoring motorsport mechanical components to usable condition by repair,automotive engineering suite 3,engineering,68
semaut3071.pdf,marking out motorsport components for fabrication,automotive engineering suite 3,engineering,59
semaut3072.pdf,cutting and shaping sheet and tube materials to fabricate motorsport components,automotive engineering suite 3,engineering,61
semaut3073.pdf,forming sheet and tube materials to fabricate motorsport components,automotive engineering suite 3,engineering,61
semaut3075.pdf,forming pipework for motorsport vehicles,automotive engineering suite 3,engineering,63
semaut3076.pdf,producing pipe assemblies for motorsport vehicles,automotive engineering suite 3,engineering,63
semaut3078.pdf,inspecting motorsport components by penetrant flaw detection techniques,automotive engineering suite 3,engineering,55
semaut3079.pdf,carrying out visual inspection of welded motorsport components or structures,automotive engineering suite 3,engineering,55
semaut3080.pdf,producing motorsport composite mouldings using pre-preg laminating techniques,automotive engineering suite 3,engineering,69
semaut3081.pdf,producing motorsport composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,69
semaut3082.pdf,producing motorsport composite mouldings using resin infusion laminating techniques,automotive engineering suite 3,engineering,69
semaut3083.pdf,producing motorsport composite assemblies,automotive engineering suite 3,engineering,46
semaut3084.pdf,bonding motorsport composite mouldings,automotive engineering suite 3,engineering,69
semaut3086.pdf,applying finishes to motorsport composite mouldings,automotive engineering suite 3,engineering,67
semaut3087.pdf,trimming motorsport composite mouldings using hand tools,automotive engineering suite 3,engineering,69
semaut3088.pdf,identifying defects in motorsport composite mouldings,automotive engineering suite 3,engineering,69
semaut3089.pdf,installing cableforms and looms in motorsport vehicles,automotive engineering suite 3,engineering,40
semaut3090.pdf,installing electrical/electronic engine/transmission control units in motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3091.pdf,installing visual display and computer systems to motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3092.pdf,installing communication systems to motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3093.pdf,installing data acquisition systems to motorsport vehicles,automotive engineering suite 3,engineering,54
semaut3094.pdf,modifying motorsport vehicle electrical/electronic systems,automotive engineering suite 3,engineering,54
semaut3095.pdf,testing motorsport vehicle cableforms and looms,automotive engineering suite 3,engineering,40
semaut3096.pdf,setting up and testing motorsport vehicle electrical/electronic engine/transmission control units,automotive engineering suite 3,engineering,54
semaut3097.pdf,setting up and testing motorsport vehicle visual display and computing systems,automotive engineering suite 3,engineering,54
semaut3098.pdf,setting up and testing motorsport vehicle communication systems,automotive engineering suite 3,engineering,54
semaut3099.pdf,setting up and testing motorsport vehicle data acquisition systems,automotive engineering suite 3,engineering,54
semaut3100.pdf,constructing and assembling cableforms and wiring looms for motorsport vehicles,automotive engineering suite 3,engineering,40
semaut3101.pdf,stripping and rebuilding engines for motorsport vehicles,automotive engineering suite 3,engineering,26
semaut3102.pdf,building engines for motorsport vehicles,automotive engineering suite 3,engineering,46
semaut3103.pdf,testing engines for motorsport vehicles (fixed dynamometer),automotive engineering suite 3,engineering,26
semaut3104.pdf,testing installed engines for motorsport vehicles (rolling road),automotive engineering suite 3,engineering,26
semaut3105.pdf,dressing engines for motorsport vehicles,automotive engineering suite 3,engineering,46
semaut3106.pdf,inspecting motorsport components by magnetic particle testing,automotive engineering suite 3,engineering,55
semaut3107.pdf,constructing the floor of a leisure vehicle,automotive engineering suite 3,engineering,53
semaut3108.pdf,constructing the walls and roof of a leisure vehicle,automotive engineering suite 3,engineering,53
semaut3109.pdf,"assembling a leisure vehicle chassis, floor and running gear",automotive engineering suite 3,engineering,53
semaut3110.pdf,"finishing the floor assembly, fitting front bulkhead and part fitting services in a leisure vehicle",automotive engineering suite 3,engineering,53
semaut3111.pdf,installing the front and rear structural frames in a leisure vehicle,automotive engineering suite 3,engineering,53
semaut3112.pdf,installing the side walls and associated equipment in a leisure vehicle,automotive engineering suite 3,engineering,53
semaut3113.pdf,installing furniture and structural units in leisure vehicles,automotive engineering suite 3,engineering,53
semaut3114.pdf,installing domestic equipment in leisure vehicles,automotive engineering suite 3,engineering,53
semaut3115.pdf,connecting and testing electrical systems and equipment in leisure vehicles,automotive engineering suite 3,engineering,53
semaut3116.pdf,connecting and testing liquid petroleum gas systems and equipment in leisure vehicles,automotive engineering suite 3,engineering,53
semaut3117.pdf,connecting and testing water pipework and equipment in leisure vehicles,automotive engineering suite 3,engineering,53
semaut3118.pdf,installing the front and back panel in a leisure vehicle,automotive engineering suite 3,engineering,53
semaut3119.pdf,installing the inner and outer roof on a leisure vehicle,automotive engineering suite 3,engineering,51
semaut3120.pdf,"completing the construction of a leisure vehicle by installing windows, doors and body graphics",automotive engineering suite 3,engineering,53
semaut3121.pdf,finishing a leisure vehicle by installing soft furnishings and trim,automotive engineering suite 3,engineering,53
semaut3122.pdf,final inspection and testing of leisure vehicles,automotive engineering suite 3,engineering,53
semaut3123.pdf,loading and proving programs for cnc wood routing and sawing activities,automotive engineering suite 3,engineering,61
semaut3124.pdf,setting cnc wood routing and sawing machines for production,automotive engineering suite 3,engineering,61
semaut3125.pdf,operating cnc wood routing and sawing machines,automotive engineering suite 3,engineering,61
semaut3126.pdf,producing furniture and structural components for leisure vehicles,automotive engineering suite 3,engineering,61
semaut3127.pdf,assembling furniture and structural units for leisure vehicles,automotive engineering suite 3,engineering,46
semaut3128.pdf,preparing lpg pipework and appliances for installation into leisure vehicles,automotive engineering suite 3,engineering,53
semaut3129.pdf,preparing electrical equipment for installation into leisure vehicles,automotive engineering suite 3,engineering,53
semaut3130.pdf,preparing water and waste pipework and equipment for installation into leisure vehicles,automotive engineering suite 3,engineering,53
semaut3131.pdf,producing leisure vehicle composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,69
semaut3132.pdf,producing leisure vehicle composite mouldings using resin infusion laminating techniques,automotive engineering suite 3,engineering,69
semaut3133.pdf,trimming leisure vehicle composite mouldings using hand tools,automotive engineering suite 3,engineering,69
semaut3134.pdf,identifying defects in leisure vehicle composite mouldings,automotive engineering suite 3,engineering,69
semaut3135.pdf,repairing leisure vehicle composite mouldings,automotive engineering suite 3,engineering,68
semaut3136.pdf,removal and fitting fuel systems to prototype engines for test,automotive engineering suite 3,engineering,24
semaut3137.pdf,installing electrical/electronic engine/transmission control units to prototype vehicles,automotive engineering suite 3,engineering,25
semaut3138.pdf,setting up and testing prototype vehicle electrical/electronic engine/transmission control units,automotive engineering suite 3,engineering,25
semaut3139.pdf,setting up and testing prototype vehicle data acquisition systems,automotive engineering suite 3,engineering,54
semaut3140.pdf,stripping and rebuilding prototype engines for test,automotive engineering suite 3,engineering,26
semaut3141.pdf,building prototype engines for test,automotive engineering suite 3,engineering,46
semaut3142.pdf,testing prototype engines (fixed dynamometer),automotive engineering suite 3,engineering,26
semaut3143.pdf,testing prototype engines installed in vehicles,automotive engineering suite 3,engineering,26
semaut3144.pdf,dressing prototype engines for test,automotive engineering suite 3,engineering,46
semaut3145.pdf,flattening and polishing vehicle bodies,automotive engineering suite 3,engineering,65
semaut3146.pdf,inspecting manufactured vehicles,automotive engineering suite 3,engineering,54
sembit34.pdf,producing taguchi linear graphs,engineering and manufacture suite 4,engineering,142
semcomp204.pdf,using wet lay-up laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp205.pdf,using spray lay-up laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp206.pdf,using resin flow infusion techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp207.pdf,using resin film infusion techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp208.pdf,using pre-preg laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp209.pdf,using resin transfer moulding techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp210.pdf,using hot press moulding techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp211.pdf,using filament winding techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp212.pdf,using pultrusion techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp213.pdf,using atl/afp laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,69
semcomp214.pdf,curing and consolidating composite mouldings,composite engineering suite 2,engineering,69
semcomp215.pdf,using hand tools to trim composite mouldings,composite engineering suite 2,engineering,69
semcomp216.pdf,carrying out bonding activities on composite mouldings,composite engineering suite 2,engineering,69
semcomp217.pdf,carrying out composite assembly operations,composite engineering suite 2,engineering,46
semcomp218.pdf,carrying out the installation of composite mouldings,composite engineering suite 2,engineering,51
semcomp219.pdf,carrying out the application of surface treatments on composite mouldings,composite engineering suite 2,engineering,64
semcomp220.pdf,carrying out repairs on composite mouldings,composite engineering suite 2,engineering,68
semcomp221.pdf,checking for defects in composite mouldings,composite engineering suite 2,engineering,69
semcomp321.pdf,identifying defects in composite mouldings,composite engineering suite 3,engineering,69
semeee304.pdf,designing electronic circuit layouts using cad tools,electrical and electronic engineering suite 3,engineering,76
semeee305.pdf,evaluating and recommending circuit design options,electrical and electronic engineering suite 3,engineering,76
semeee306.pdf,providing technical guidance to others,electrical and electronic engineering suite 3,engineering,74
semeee307.pdf,identifying and following clean room/clean work area protocols,electrical and electronic engineering suite 3,engineering,110
semeee308.pdf,monitoring and analysing data from semiconductor processes,electrical and electronic engineering suite 3,engineering,108
semeee309.pdf,adjusting and sustaining semiconductor processes,electrical and electronic engineering suite 3,engineering,108
semeee310.pdf,selecting and preparing materials and components for manufacturing,electrical and electronic engineering suite 3,engineering,108
semeee311.pdf,preparing manufacturing systems equipment for operation,electrical and electronic engineering suite 3,engineering,108
semeee312.pdf,monitoring and analysing data from electronic circuit manufacturing processes,electrical and electronic engineering suite 3,engineering,108
semeee313.pdf,adjusting and sustaining electronic circuit manufacturing processes,electrical and electronic engineering suite 3,engineering,108
semeee314.pdf,processing electronic components within the manufacturing system,electrical and electronic engineering suite 3,engineering,109
semeee315.pdf,checking the compliance of electronic components,electrical and electronic engineering suite 3,engineering,109
semeee316.pdf,assembling and checking printed and allied electronic circuits,electrical and electronic engineering suite 3,engineering,40
semeee317.pdf,assembling and wiring electronic equipment and systems,electrical and electronic engineering suite 3,engineering,40
semeee318.pdf,testing post-production electronic components and circuits,electrical and electronic engineering suite 3,engineering,22
semeee319.pdf,locating and diagnosing faults in post-production electronic components and circuits,electrical and electronic engineering suite 3,engineering,20
semeee320.pdf,preparing facilities for testing electronic components and circuits,electrical and electronic engineering suite 3,engineering,22
semeee321.pdf,writing specifications for testing electronic components or circuits,electrical and electronic engineering suite 3,engineering,22
semeee322.pdf,assembling large transformer and inductor cores,electrical and electronic engineering suite 3,engineering,44
semeee323.pdf,winding transformer and inductor coils,electrical and electronic engineering suite 3,engineering,44
semeee324.pdf,assembling transformers and inductors,electrical and electronic engineering suite 3,engineering,44
semeee325.pdf,fitting small transformer and inductor cores,electrical and electronic engineering suite 3,engineering,44
semeee326.pdf,assembling rotor and armature windings,electrical and electronic engineering suite 3,engineering,46
semeee327.pdf,assembling stator windings,electrical and electronic engineering suite 3,engineering,46
semeee328.pdf,assembling and fitting commutators,electrical and electronic engineering suite 3,engineering,43
semeee329.pdf,balancing assembled rotors or armatures,electrical and electronic engineering suite 3,engineering,46
semeee330.pdf,assembling and fitting electrical rotating equipment,electrical and electronic engineering suite 3,engineering,46
semeee331.pdf,mounting electrical components in enclosures,electrical and electronic engineering suite 3,engineering,40
semeee332.pdf,wiring electrical components and equipment in enclosures,electrical and electronic engineering suite 3,engineering,40
semeee333.pdf,selecting and preparing materials and components for electrical assembly,electrical and electronic engineering suite 3,engineering,40
semeee334.pdf,carrying out functional tests on electrical equipment,electrical and electronic engineering suite 3,engineering,22
semeee335.pdf,locating and diagnosing faults in electrical systems and equipment,electrical and electronic engineering suite 3,engineering,20
semeee336.pdf,checking the compliance of electrical equipment,electrical and electronic engineering suite 3,engineering,109
semem305.pdf,carrying out fault diagnosis on mechanical equipment,engineering maintenance suite 3 2008,engineering,20
semem306.pdf,maintaining mechanical equipment,engineering maintenance suite 3 2008,engineering,34
semem308.pdf,producing replacement components for maintenance activities,engineering maintenance suite 3 2008,engineering,61
semem311.pdf,carrying out fault diagnosis on electrical equipment and circuits,engineering maintenance suite 3 2008,engineering,20
semem312.pdf,maintaining electrical equipment,engineering maintenance suite 3 2008,engineering,34
semem313.pdf,modifying or rewiring electrical circuits,engineering maintenance suite 3 2008,engineering,38
semem323.pdf,carrying out fault diagnosis on engineered systems,engineering maintenance suite 3 2008,engineering,20
semem378.pdf,testing and calibrating instrumentation and control equipment and circuits,engineering maintenance suite 3 2008,engineering,34
semem403.pdf,solve engineering or manufacturing problems,engineering and manufacture suite 4,engineering,105
semem404.pdf,identifying engineering design requirements of clients,engineering and manufacture suite 4,engineering,76
semem405.pdf,producing engineering specifications,engineering and manufacture suite 4,engineering,76
semem406.pdf,undertake engineering research,engineering and manufacture suite 4,engineering,98
semem407.pdf,establish an engineering design brief,engineering and manufacture suite 4,engineering,76
semem408.pdf,create engineering designs,engineering and manufacture suite 4,engineering,76
semem409.pdf,evaluate engineering designs,engineering and manufacture suite 4,engineering,76
semem410.pdf,determine the requirements for engineering activities,engineering and manufacture suite 4,engineering,123
semem411.pdf,specify methods and procedures to achieve engineering requirements,engineering and manufacture suite 4,engineering,123
semem412.pdf,schedule engineering activities ,engineering and manufacture suite 4,engineering,123
semem413.pdf,obtaining resources for the implementation of engineering activities,engineering and manufacture suite 4,engineering,124
semem414.pdf,implement engineering processes,engineering and manufacture suite 4,engineering,123
semem415.pdf,monitor and evaluate engineering processes,engineering and manufacture suite 4,engineering,107
semem416.pdf,evaluate engineering risk assessments,engineering and manufacture suite 4,engineering,107
semem417.pdf,specify risk reduction methods and procedures,engineering and manufacture suite 4,engineering,5
semem418.pdf,implement quality assurance methods and procedures,engineering and manufacture suite 4,engineering,123
semem419.pdf,improve the quality of engineering products or processes,engineering and manufacture suite 4,engineering,106
semem420.pdf,providing technical advice and guidance on engineering or manufacturing requirements,engineering and manufacture suite 4,engineering,74
semem421.pdf,identify and define areas of engineering research,engineering and manufacture suite 4,engineering,98
semem422.pdf,develop a research methodology for engineering,engineering and manufacture suite 4,engineering,98
semem423.pdf,propose and specify engineering research,engineering and manufacture suite 4,engineering,98
semem424.pdf,evaluate the results of engineering research,engineering and manufacture suite 4,engineering,98
semem425.pdf,develop a strategy for the engineering design process,engineering and manufacture suite 4,engineering,76
semem426.pdf,"configure engineering products, processes or facilities",engineering and manufacture suite 4,engineering,101
semem427.pdf,"transfer control of engineering products, processes or facilities",engineering and manufacture suite 4,engineering,128
semem428.pdf,"propose decommissioning of engineering equipment, processes or facilities",engineering and manufacture suite 4,engineering,96
semem429.pdf,"plan and decommission engineering equipment, processes or facilities",engineering and manufacture suite 4,engineering,96
semem430.pdf,investigate incidents relating to engineering activities,engineering and manufacture suite 4,engineering,91
semem431.pdf,"commission engineering products, processes or facilities",engineering and manufacture suite 4,engineering,125
semem432.pdf,produce detailed drawings using computer aided techniques,engineering and manufacture suite 4,engineering,79
semem433.pdf,undertaking project management activities ,engineering and manufacture suite 4,engineering,122
semem434.pdf,leading maintenance activities,engineering and manufacture suite 4,engineering,34
semem435.pdf,leading mechanical manufacturing or inspection activities,engineering and manufacture suite 4,engineering,118
semem436.pdf,leading installation or commissioning activities,engineering and manufacture suite 4,engineering,125
semem437.pdf,leading welding and fabrication activities,engineering and manufacture suite 4,engineering,57
semem438.pdf,leading rail welding activities,engineering and manufacture suite 4,engineering,57
semem439.pdf,leading electrical/electronic product manufacturing or testing activities ,engineering and manufacture suite 4,engineering,118
semem440.pdf,carrying out the testing and calibration of instrumentation control equipment and circuits,engineering and manufacture suite 4,engineering,34
semem441.pdf,carrying out maintenance activities on mechanical equipment,engineering and manufacture suite 4,engineering,34
semem442.pdf,carrying out maintenance activities on electrical equipment,engineering and manufacture suite 4,engineering,34
semem443.pdf,carrying out maintenance activities on fluid power equipment,engineering and manufacture suite 4,engineering,34
semem444.pdf,carrying out maintenance activities on instrumentation and control equipment,engineering and manufacture suite 4,engineering,34
semem445.pdf,carrying out maintenance activities on mechanical equipment within an engineered system ,engineering and manufacture suite 4,engineering,34
semem446.pdf,carrying out maintenance activities on electrical equipment within an engineered system,engineering and manufacture suite 4,engineering,34
semem447.pdf,carrying out maintenance activities on fluid power equipment within an engineered system,engineering and manufacture suite 4,engineering,34
semem448.pdf,carrying out maintenance activities on process controller equipment within an engineered system,engineering and manufacture suite 4,engineering,34
semet304.pdf,assembling press tools,engineering toolmaking suite 3,engineering,46
semet305.pdf,assembling injection mould tools,engineering toolmaking suite 3,engineering,46
semet306.pdf,assembling blow mould tools,engineering toolmaking suite 3,engineering,46
semet311.pdf,"producing mould, press tool or die components by manual machining",engineering toolmaking suite 3,engineering,61
semet318.pdf,carrying out cnc machine tool programming,engineering toolmaking suite 3,engineering,61
semet319.pdf,producing toolroom components using cnc turning machines,engineering toolmaking suite 3,engineering,61
semet320.pdf,producing toolroom components using cnc milling machines,engineering toolmaking suite 3,engineering,61
semet321.pdf,producing toolroom components using cnc grinding machines,engineering toolmaking suite 3,engineering,61
semet322.pdf,producing toolroom components using cnc laser profiling machines,engineering toolmaking suite 3,engineering,61
semet323.pdf,producing toolroom components using cnc electro-discharge machines,engineering toolmaking suite 3,engineering,61
semet324.pdf,producing toolroom components using cnc machining centres,engineering toolmaking suite 3,engineering,61
semet325.pdf,"carrying out fault diagnosis on mould, press tool or die equipment",engineering toolmaking suite 3,engineering,20
semet326.pdf,"maintaining mould, press tool or die equipment",engineering toolmaking suite 3,engineering,34
semet327.pdf,"handing over and confirming the completion of mould, press tool or die equipment maintenance activities",engineering toolmaking suite 3,engineering,29
semet328.pdf,"carrying out condition monitoring of mould, press tool or die equipment",engineering toolmaking suite 3,engineering,28
semet329.pdf,"carrying out planned maintenance on mould, press tool or die equipment",engineering toolmaking suite 3,engineering,34
semet330.pdf,carrying out planned maintenance on power presses,engineering toolmaking suite 3,engineering,34
semet331.pdf,producing jig and fixture components using hand fitting techniques,engineering toolmaking suite 3,engineering,59
